movie_id,person_id,name,department,job,gender
5,3110,Allison Anders,Directing,Director,1
5,3111,Alexandre Rockwell,Directing,Director,2
5,2294,Robert Rodriguez,Directing,Director,0
5,138,Quentin Tarantino,Directing,Director,2
5,71901,Douglas Aarniokoski,Directing,First Assistant Director,2
5,1120536,Fernando Altschul,Directing,First Assistant Director,0
5,1342669,Jayne-Ann Tenggren,Directing,Script Supervisor,0
5,3118,Russell Gray,Production,Casting,2
5,20540,Randi Hiller,Production,Casting Associate,1
5,37333,Heidi Vogel,Production,Co-Producer,0
5,37334,Paul Hellerman,Production,Co-Producer,2
5,37335,Scott Lambert,Production,Co-Producer,0
5,3111,Alexandre Rockwell,Production,Executive Producer,2
5,138,Quentin Tarantino,Production,Executive Producer,2
5,1401374,Robert Earl Craft,Production,Location Manager,0
5,2545,Lawrence Bender,Production,Producer,2
5,1877380,Deborah Hebert,Production,Production Accountant,0
5,1402054,Dawn Todd Curfman,Production,Production Coordinator,0
5,37334,Paul Hellerman,Production,Production Manager,2
5,64744,Debbie Hayn-Cass,Production,Production Supervisor,0
5,64744,Debbie Hayn-Cass,Production,Unit Production Manager,0
5,3110,Allison Anders,Writing,Writer,1
5,3111,Alexandre Rockwell,Writing,Writer,2
5,2294,Robert Rodriguez,Writing,Writer,0
5,138,Quentin Tarantino,Writing,Writer,2
11,1,George Lucas,Directing,Director,2
11,3176,Vic Ramos,Production,Casting,2
11,390,Irene Lamb,Production,Casting,1
11,1221,Dianne Crittenden,Production,Casting,1
11,1,George Lucas,Production,Executive Producer,2
11,12401,Gary Kurtz,Production,Producer,2
11,19801,Rick McCallum,Production,Producer,0
11,7727,Phil Tippett,Visual Effects,Animation,2
11,1424133,Paul Huston,Visual Effects,Visual Effects,0
11,1,George Lucas,Writing,Writer,2
12,8,Lee Unkrich,Directing,Co-Director,2
12,7,Andrew Stanton,Directing,Director,2
12,76590,Jinko Gotoh,Production,Associate Producer,0
12,7903,Mary Hidalgo,Production,Casting,1
12,57673,Kevin Reher,Production,Casting,2
12,61419,Matthew Jon Beck,Production,Casting,2
12,7879,John Lasseter,Production,Executive Producer,2
12,9,Graham Walters,Production,Producer,2
12,1556631,Nephi Sanchez,Production,Production Accountant,0
12,72753,Lindsey Collins,Production,Production Manager,0
12,7912,Marcia Gwendolyn Jones,Production,Production Supervisor,0
12,7929,Angus MacLane,Visual Effects,Animation,0
12,8013,Andrew Gordon,Visual Effects,Animation,0
12,8042,Andy Schmidt,Visual Effects,Animation,0
12,1140576,Michael Parks,Visual Effects,Animation,0
12,8012,Alan Barillaro,Visual Effects,Animation Director,0
12,1092247,Mark A. Walsh,Visual Effects,Animation Director,0
12,8059,Jenni Tsoi,Visual Effects,Animation Manager,0
12,7943,Glenn Kim,Visual Effects,CG Painter,0
12,7944,Laura Phillips,Visual Effects,CG Painter,0
12,7946,Jamie Frye,Visual Effects,CG Painter,0
12,7948,Yvonne Herbst,Visual Effects,CG Painter,0
12,7972,Andrea Warren,Visual Effects,CG Painter,0
12,1516157,Bert Berry,Visual Effects,CG Painter,0
12,1623548,Dan Lee,Visual Effects,Character Designer,0
12,8058,Paul Mendoza,Visual Effects,Fix Animator,0
12,1719095,Chris DiGiovanni,Visual Effects,Fix Animator,0
12,7891,Dominique Louis,Visual Effects,Visual Development,2
12,7925,Geefwee Boedoe,Visual Effects,Visual Development,0
12,7963,Carter Goodrich,Visual Effects,Visual Development,0
12,7967,Peter DeSeve,Visual Effects,Visual Development,0
12,1260745,Tony Fucile,Visual Effects,Visual Development,2
12,1335873,George Hull,Visual Effects,Visual Development,0
12,1451236,Bruce Zick,Visual Effects,Visual Development,0
12,1759722,Mark Whiting,Visual Effects,Visual Development,0
12,1830810,D.J. Cleland-Hura,Visual Effects,Visual Development,0
12,1830811,Simon Varela,Visual Effects,Visual Development,0
12,7,Andrew Stanton,Writing,Original Story,2
12,7,Andrew Stanton,Writing,Screenplay,2
12,10,Bob Peterson,Writing,Screenplay,2
12,11,David Reynolds,Writing,Screenplay,2
12,7924,Nathan Stanton,Writing,Story,0
12,21198,Peter Sohn,Writing,Story,2
12,32535,Jim Capobianco,Writing,Story,0
12,61747,Bruce Morris,Writing,Story,0
12,1457647,Joe Ekers,Writing,Story,0
12,225975,Bosco Ng,Writing,Storyboard,0
12,1236458,Ronnie del Carmen,Writing,Storyboard,2
13,10955,Cherylanne Martin,Directing,Assistant Director,0
13,13930,Bruce Moriarty,Directing,Assistant Director,2
13,24,Robert Zemeckis,Directing,Director,2
13,1434225,Susan Malerstein,Directing,Script Supervisor,0
13,2242,Ellen Lewis,Production,Casting,1
13,15004,Charles Newirth,Production,Co-Producer,0
13,1391604,Peggy Pridemore,Production,Location Manager,0
13,1447010,Amy Ness,Production,Location Manager,0
13,1447011,Mary Morgan,Production,Location Manager,1
13,28,Wendy Finerman,Production,Producer,1
13,29,Steve Tisch,Production,Producer,2
13,30,Steve Starkey,Production,Producer,2
13,1368867,Allen Hall,Visual Effects,Special Effects Supervisor,0
13,1386913,Greg Maloney,Visual Effects,Visual Effects,0
13,42268,Debbie Denise,Visual Effects,Visual Effects Producer,0
13,42269,Ken Ralston,Visual Effects,Visual Effects Supervisor,0
13,26,Winston Groom,Writing,Novel,2
13,27,Eric Roth,Writing,Screenplay,2
14,1002623,Tony Adler,Directing,Assistant Director,2
14,1530090,Rosemary C. Cremona,Directing,Assistant Director,0
14,39,Sam Mendes,Directing,Director,2
14,1341865,Ana Maria Quintana,Directing,Script Supervisor,1
14,1457833,Marilyn Giardino,Directing,Script Supervisor,0
14,495,Debra Zane,Production,Casting,1
14,494,Terri Taylor,Production,Casting,1
14,2152,Alan Ball,Production,Co-Producer,2
14,51689,Stan Wlodkowski,Production,Co-Producer,2
14,1753775,Christine Bonnem,Production,Location Manager,1
14,8215,Bruce Cohen,Production,Producer,2
14,8216,Dan Jinks,Production,Producer,2
14,1586941,Janet Lonsdale,Production,Production Accountant,0
14,74536,Christa Vausbinder,Production,Production Coordinator,1
14,91173,Deborah Ricketts,Production,Researcher,0
14,1121874,Cristen Carr Strubbe,Production,Unit Production Manager,0
14,1585014,Ralph Merzbach,Visual Effects,24 Frame Playback,0
14,1557497,John Cassella,Visual Effects,3D Artist,0
14,1753782,Olivier Sarda,Visual Effects,Digital Compositors,0
14,1569847,Paula Bonhomme,Visual Effects,Visual Effects Coordinator,0
14,1404846,Jonathan F. Styrlund,Visual Effects,Visual Effects Producer,0
14,1413100,Janet Yale,Visual Effects,Visual Effects Producer,0
14,1399063,Rob Hodgson,Visual Effects,Visual Effects Supervisor,0
14,1445885,David Goldberg,Visual Effects,Visual Effects Supervisor,0
14,2152,Alan Ball,Writing,Author,2
14,2152,Alan Ball,Writing,Screenplay,2
14,1632585,Tony Chance,Writing,Storyboard,2
16,1634,Anders Refn,Directing,Assistant Director,0
16,1335599,Caroline Sascha Cogez,Directing,Assistant Director,0
16,42,Lars von Trier,Directing,Director,2
16,2952,Avy Kaufman,Production,Casting,1
16,6151,Marianne Slot,Production,Co-Executive Producer,0
16,11053,Lars Jönsson,Production,Co-Executive Producer,0
16,1174,Peter Aalbæk Jensen,Production,Executive Producer,2
16,19353,Peter Garde,Production,Finance,0
16,1374823,Malte Forssell,Production,Line Producer,0
16,6146,Vibeke Windeløv,Production,Producer,0
16,6759,Friðrik Þór Friðriksson,Production,Producer,0
16,6760,Finn Gjerdrum,Production,Producer,0
16,6761,Mogens Glad,Production,Producer,0
16,6762,Anja Grafers,Production,Producer,0
16,6763,Torleif Hauge,Production,Producer,0
16,6764,Tero Kaukomaa,Production,Producer,0
16,6765,Poul Erik Lindeborg,Production,Producer,0
16,6766,Els Vandevorst,Production,Producer,0
16,50630,Leo Pescarolo,Production,Producer,0
16,208693,James Wilson,Production,Production Accountant,2
16,1313965,Malini Ahlberg,Production,Production Coordinator,0
16,1542396,Anders Barlebo,Production,Unit Production Manager,0
16,1542397,Joakim Höglund,Production,Unit Production Manager,0
16,42,Lars von Trier,Writing,Writer,2
18,144848,Franck Lebreton,Directing,Assistant Director,0
18,587903,Olivier Horlait,Directing,Assistant Director,0
18,1128252,Aimée Peyronnet,Directing,Assistant Director,0
18,1427298,Camille Lipmann,Directing,Assistant Director,0
18,1512798,Jamie Christopher,Directing,Assistant Director,0
18,1857480,Didier Kwak,Directing,Assistant Director,0
18,59,Luc Besson,Directing,Director,2
18,1394958,Kelly L'Estrange,Directing,First Assistant Director,0
18,1471947,Chris Carreras,Directing,First Assistant Director,0
18,40749,Jean Bourne,Directing,Script Supervisor,0
18,1177814,Frédéric Garson,Directing,Second Assistant Director,0
18,1857478,Kevin Westley,Directing,Second Assistant Director,0
18,1821634,Simon Downes,Directing,Third Assistant Director,0
18,1857475,Robert Grayson,Directing,Third Assistant Director,0
18,1857476,Susan Inge Wood,Directing,Third Assistant Director,0
18,8375,John A. Amicarella,Production,Associate Producer,0
18,1113,Lucinda Syson,Production,Casting,1
18,8374,Iain Smith,Production,Co-Producer,2
18,75804,Kevin De La Noy,Production,Location Manager,2
18,1440854,Andrew MacDonald Brown,Production,Location Manager,0
18,60,Patrice Ledoux,Production,Producer,2
18,1881570,George Marshall,Production,Production Accountant,0
18,1881571,Sallie Beechinor,Production,Production Coordinator,0
18,8386,Sarah Bradshaw,Production,Production Manager,0
18,8389,Bernard Grenet,Production,Production Manager,2
18,8390,Barrie Melrose,Production,Production Manager,0
18,8387,Crys Forsyth-Smith,Production,Unit Production Manager,0
18,1551985,Jean-Paul Rovela,Visual Effects,3D Coordinator,0
18,555978,Daniel Robichaud,Visual Effects,Animation Supervisor,0
18,11173,Nick Dudman,Visual Effects,Creature Design,0
18,1551515,Gray Marshall,Visual Effects,Digital Compositors,0
18,1346943,Nick Allder,Visual Effects,Special Effects Supervisor,0
18,1881573,Tracy Takahashi,Visual Effects,Visual Effects Coordinator,0
18,1881574,Daniel J. Lombardo,Visual Effects,Visual Effects Producer,0
18,1415630,Bill Kent,Visual Effects,Visual Effects Supervisor,0
18,59,Luc Besson,Writing,Screenplay,2
18,61,Robert Mark Kamen,Writing,Screenplay,2
18,59,Luc Besson,Writing,Story,2
18,1700803,Temple Clark,Writing,Storyboard,0
19,68,Fritz Lang,Directing,Director,2
19,67,Erich Pommer,Production,Producer,2
19,1758,Eugen Schüfftan,Visual Effects,Visual Effects,2
19,157,Thea von Harbou,Writing,Novel,1
19,68,Fritz Lang,Writing,Screenplay,2
19,157,Thea von Harbou,Writing,Screenplay,1
20,90,Isabel Coixet,Directing,Director,1
20,2324,Heidi Levitt,Production,Casting,1
20,2325,Monika Mikkelsen,Production,Casting,1
20,952,Agustín Almodóvar,Production,Executive Producer,2
20,309,Pedro Almodóvar,Production,Executive Producer,2
20,93,Esther García,Production,Producer,1
20,96,Gordon McLennan,Production,Producer,0
20,97,Nanci Kincaid,Writing,Author,0
22,1646248,Gary Romolo Fiorelli,Directing,Assistant Director,0
22,1704,Gore Verbinski,Directing,Director,2
22,2448,Pat Sandston,Production,Associate Producer,0
22,1719,Jennifer Alessi,Production,Casting,0
22,1720,Ronna Kress,Production,Casting,1
22,2443,Bruce Hendricks,Production,Executive Producer,2
22,2444,Mike Stenson,Production,Executive Producer,2
22,2446,Chad Oman,Production,Executive Producer,2
22,1186326,Paul Deason,Production,Executive Producer,0
22,1413130,Kristin Dehnert,Production,Location Manager,0
22,770,Jerry Bruckheimer,Production,Producer,2
22,1580636,Maryjane Layani,Production,Production Accountant,0
22,1646252,Zoila Gomez,Production,Production Coordinator,0
22,1417407,Thomas Hayslip,Production,Production Supervisor,0
22,1646253,David Bullock,Production,Researcher,0
22,1186326,Paul Deason,Production,Unit Production Manager,0
22,1646285,Maria Goodale,Visual Effects,3D Supervisor,0
22,1426773,Hal T. Hickel,Visual Effects,Animation Supervisor,0
22,1309482,Mark 'Crash' McCreery,Visual Effects,Creature Design,0
22,9973,Al Bailey,Visual Effects,Digital Compositors,0
22,1463412,Geoff Heron,Visual Effects,Pyrotechnic Supervisor,0
22,1404834,Miles Teves,Visual Effects,Visual Development,2
22,1454884,Cedric Nicolas-Troyan,Visual Effects,Visual Effects,0
22,1646294,Yuichiro Yamashita,Visual Effects,Visual Effects,0
22,1646295,Paula Nederman,Visual Effects,Visual Effects Coordinator,0
22,1406776,Kim Boyle,Visual Effects,Visual Effects Producer,0
22,1646297,Alex Frisch,Visual Effects,Visual Effects Supervisor,0
22,1705,Ted Elliott,Writing,Screenplay,2
22,1706,Terry Rossio,Writing,Screenplay,2
22,1705,Ted Elliott,Writing,Screenstory,2
22,1706,Terry Rossio,Writing,Screenstory,2
22,1707,Stuart Beattie,Writing,Screenstory,0
22,1708,Jay Wolpert,Writing,Screenstory,2
22,1585197,Darrin Denlinger,Writing,Storyboard,0
24,138,Quentin Tarantino,Directing,Director,2
24,1840120,Kennedy Taylor,Directing,First Assistant Director,0
24,1840121,Jonathan Tex Levitt,Directing,Second Assistant Director,0
24,1840122,Texas Dave,Directing,Third Assistant Director,0
24,1537867,Rachael Lin Gallaghan,Production,Assistant Production Coordinator,0
24,1840127,Rui Kuroki,Production,Assistant Production Manager,0
24,3685,Koko Maeda,Production,Associate Producer,0
24,54250,Kwame Parker,Production,Associate Producer,0
24,1472261,Dede Nickerson,Production,Associate Producer,0
24,3685,Koko Maeda,Production,Casting,0
24,3686,Johanna Ray,Production,Casting,1
24,1067814,Jerome Ro Brooks,Production,Casting Assistant,0
24,2539,Julie Dreyfus,Production,Casting Associate,1
24,1307,Bob Weinstein,Production,Executive Producer,2
24,59839,Harvey Weinstein,Production,Executive Producer,2
24,12183,Mitsuhisa Ishikawa,Production,Executive Producer,0
24,16849,Erica Steinberg,Production,Executive Producer,1
24,54252,E. Bennett Walsh,Production,Executive Producer,2
24,1389626,Douglas Dresser,Production,Location Manager,0
24,1389629,Akira Morii,Production,Location Manager,0
24,1658526,Carlos A. Aragon,Production,Location Manager,0
24,2545,Lawrence Bender,Production,Producer,2
24,235121,Katsuji Morishita,Production,Producer,0
24,1599651,Katsumi Furuhashi,Production,Production Accountant,0
24,1599652,Jennifer S. Deayton,Production,Production Coordinator,1
24,1290012,Motoki Ishida,Production,Production Manager,0
24,1563906,Cornelia Ryan,Production,Unit Production Manager,1
24,1599643,Arturo del Río,Production,Unit Production Manager,0
24,56341,Mahiro Maeda,Visual Effects,Animation,2
24,71432,Junichi Uematsu,Visual Effects,Animation,0
24,1261622,Mitsuo Iso,Visual Effects,Animation,0
24,1456632,Shin'ya Ôhira,Visual Effects,Animation,0
24,1456816,Eiji Ishimoto,Visual Effects,Animation,0
24,1456817,Toshio Ishizaki,Visual Effects,Animation,0
24,1456818,Yasunori Miyazawa,Visual Effects,Animation,0
24,1456820,Keiichi Sasajima,Visual Effects,Animation,0
24,1456821,Hideki Takahashi,Visual Effects,Animation,0
24,1456822,Takaaki Yamashita,Visual Effects,Animation,0
24,107668,Katsuhito Ishii,Visual Effects,Animation Director,2
24,1456819,Yutaka Sakamoto,Visual Effects,Animation Manager,0
24,235120,Shou Tajima,Visual Effects,Character Designer,0
24,1599654,Kelly Bumbarger,Visual Effects,Digital Compositors,0
24,1599655,Jason Gustafson,Visual Effects,Special Effects Supervisor,0
24,1085258,Frankie Chung,Visual Effects,Visual Effects Supervisor,0
24,1389620,Tommy Tom,Visual Effects,Visual Effects Supervisor,0
24,138,Quentin Tarantino,Writing,Characters,2
24,139,Uma Thurman,Writing,Characters,1
24,138,Quentin Tarantino,Writing,Writer,2
25,39,Sam Mendes,Directing,Director,2
25,39,Sam Mendes,Production,Producer,2
25,135,Bobby Cohen,Production,Producer,2
25,136,Sam Mercer,Production,Producer,2
25,142,William Broyles Jr.,Writing,Author,2
25,148,Anthony Swofford,Writing,Author,2
28,8346,Jerry Ziesmer,Directing,Assistant Director,2
28,511,Larry J. Franco,Directing,Assistant Director,2
28,1625347,Tony Brandt,Directing,Assistant Director,0
28,1776,Francis Ford Coppola,Directing,Director,2
28,8337,Terry Liebling,Production,Casting,0
28,3176,Vic Ramos,Production,Casting,2
28,1776,Francis Ford Coppola,Production,Producer,2
28,2870,Gray Frederickson,Production,Producer,2
28,2871,Fred Roos,Production,Producer,2
28,8330,Tom Sternberg,Production,Producer,2
28,8331,John Ashley,Production,Producer,2
28,8333,Eddie Romero,Production,Producer,2
28,3170,Mona Skager,Production,Producer,0
28,8344,Leon Chooluck,Production,Production Manager,2
28,123,Barrie M. Osborne,Production,Production Manager,2
28,8327,Joseph Conrad,Writing,Novel,2
28,1776,Francis Ford Coppola,Writing,Screenplay,2
28,8328,John Milius,Writing,Screenplay,2
28,8643,Michael Herr,Writing,Writer,2
33,347,Tom Rooker,Directing,Assistant Director,2
33,84220,Bill Bannerman,Directing,Assistant Director,2
33,957353,Jeffrey Wetzel,Directing,Assistant Director,2
33,1457898,Grant Lucibello,Directing,Assistant Director,0
33,190,Clint Eastwood,Directing,Director,2
33,114512,Lloyd Nelson,Directing,Script Supervisor,0
33,423,Phyllis Huffman,Production,Casting,1
33,947682,Stuart Aikins,Production,Casting,2
33,1410589,Lorelei Kuchera,Production,Casting,0
33,3718,David Valdes,Production,Executive Producer,2
33,190,Clint Eastwood,Production,Producer,2
33,3717,Julian Ludwig,Production,Producer,0
33,168769,Michael Maurer,Production,Production Accountant,0
33,3718,David Valdes,Production,Production Manager,2
33,1198767,Bob Gray,Production,Production Manager,0
33,1402203,Lynne Bespflug,Production,Unit Manager,0
33,7191,David Webb Peoples,Writing,Author,2
33,7191,David Webb Peoples,Writing,Screenplay,2
35,1447342,Matthew Schofield,Directing,Assistant Director,0
35,197,David Silverman,Directing,Director,2
35,1447450,Ivaylo Anguelov,Directing,Layout,0
35,1447458,Rufino Camacho,Directing,Layout,0
35,1447459,Roberto Casale,Directing,Layout,0
35,1447473,Jeff Johnson,Directing,Layout,0
35,1447474,Jay Jackson,Directing,Layout,0
35,1447478,Eric Koenig,Directing,Layout,0
35,1447481,Andre Medina,Directing,Layout,0
35,1447482,Jennifer Moeller,Directing,Layout,0
35,1447511,J.C. Wegman,Directing,Layout,0
35,1447594,Manny DeGuzman,Directing,Layout,0
35,1453044,Richard Manginsay,Directing,Layout,0
35,1454249,Frans Vischer,Directing,Layout,0
35,1460442,Eddie Rosas,Directing,Layout,0
35,1460475,Nate Lowe,Directing,Layout,0
35,1460481,Juan 'Jo' Luna,Directing,Layout,0
35,1395352,Craig Sost,Production,Co-Producer,0
35,1128341,Nikki Vanzo,Production,Executive Producer,0
35,5741,Matt Groening,Production,Producer,2
35,3388,James L. Brooks,Production,Producer,2
35,57572,Richard Sakai,Production,Producer,2
35,162931,Al Jean,Production,Producer,2
35,165810,Mike Scully,Production,Producer,2
35,193307,Jay Kleckner,Production,Producer,0
35,1128337,Peter Gave,Production,Producer,0
35,1128338,Amanda Moshay,Production,Producer,0
35,1128339,Felicia Nalivansky,Production,Producer,0
35,1128340,Matt Orefice,Production,Producer,0
35,1219059,Claudia Katz,Production,Producer,1
35,39056,John Pomeroy,Visual Effects,Animation,2
35,1447375,Caroline Cruikshank,Visual Effects,Animation,0
35,1447376,Anthony DeRosa,Visual Effects,Animation,2
35,1447383,Silvia Pompei,Visual Effects,Animation,0
35,1457214,Sun Jae Lee,Visual Effects,Animation,0
35,1229003,Gary McCarver,Visual Effects,Animation Director,0
35,5741,Matt Groening,Writing,Screenplay,2
35,3388,James L. Brooks,Writing,Screenplay,2
35,7088,Sam Simon,Writing,Screenplay,2
35,239,Jon Vitti,Writing,Screenplay,2
35,58178,David Mirkin,Writing,Screenplay,2
35,6056,Mike Reiss,Writing,Screenplay,2
35,162931,Al Jean,Writing,Screenplay,2
35,165791,George Meyer,Writing,Screenplay,0
35,165810,Mike Scully,Writing,Screenplay,2
35,165828,Ian Maxtone-Graham,Writing,Screenplay,0
35,165843,Matt Selman,Writing,Screenplay,0
35,963556,John Swartzwelder,Writing,Screenplay,2
38,201,Michel Gondry,Directing,Director,2
38,992965,Mary Cybulski,Directing,Script Supervisor,1
38,546,Jeanne McCarthy,Production,Casting,1
38,202,Charlie Kaufman,Production,Executive Producer,2
38,4276,Georges Bermann,Production,Executive Producer,2
38,12032,Glenn Williamson,Production,Executive Producer,2
38,56759,David L. Bushell,Production,Executive Producer,2
38,321,Anthony Bregman,Production,Producer,2
38,322,Steve Golin,Production,Producer,2
38,202,Charlie Kaufman,Writing,Screenplay,2
38,201,Michel Gondry,Writing,Story,2
38,222,Pierre Bismuth,Writing,Story,0
38,202,Charlie Kaufman,Writing,Story,2
55,589402,Adrian Grunberg,Directing,Assistant Director,0
55,1051964,Carlos Hidalgo,Directing,Assistant Director,2
55,223,Alejandro González Iñárritu,Directing,Director,2
55,69870,Mónica Lozano,Production,Associate Producer,1
55,960380,Manuel Teil,Production,Casting,2
55,1286372,Sonia Guerrero,Production,Casting,0
55,1520600,Jorge Guerrero,Production,Casting,0
55,69871,Martha Sosa Elizondo,Production,Executive Producer,0
55,1114888,Francisco González Compeán,Production,Executive Producer,0
55,1204115,Claudia Puebla,Production,Location Manager,0
55,1383973,Patricia Cano,Production,Location Manager,1
55,223,Alejandro González Iñárritu,Production,Producer,2
55,273,Guillermo Arriaga,Production,Producer,2
55,989004,Pelayo Gutiérrez,Production,Producer,0
55,1114886,Raúl Olvera Ferrer,Production,Producer,0
55,952511,Tita Lombardo,Production,Production Manager,0
55,273,Guillermo Arriaga,Writing,Author,2
58,1704,Gore Verbinski,Directing,Director,2
58,2215,Denise Chamian,Production,Casting,1
58,2443,Bruce Hendricks,Production,Executive Producer,2
58,2444,Mike Stenson,Production,Executive Producer,2
58,2445,Eric McLeod,Production,Executive Producer,2
58,2446,Chad Oman,Production,Executive Producer,2
58,770,Jerry Bruckheimer,Production,Producer,2
58,2447,Peter Kohn,Production,Producer,0
58,2448,Pat Sandston,Production,Producer,0
58,1368867,Allen Hall,Visual Effects,Special Effects Supervisor,0
58,1454884,Cedric Nicolas-Troyan,Visual Effects,Visual Effects,0
58,1705,Ted Elliott,Writing,Author,2
58,1706,Terry Rossio,Writing,Author,2
58,1705,Ted Elliott,Writing,Screenplay,2
58,1706,Terry Rossio,Writing,Screenplay,2
59,224,David Cronenberg,Directing,Director,2
59,1340919,Dug Rotstein,Directing,Script Supervisor,0
59,7800,Deirdre Bowen,Production,Casting,1
59,62241,Jake Weiner,Production,Co-Producer,0
59,17315,Cale Boyter,Production,Executive Producer,0
59,10830,Toby Emmerich,Production,Executive Producer,2
59,27710,Josh Braun,Production,Executive Producer,0
59,65702,Kent Alterman,Production,Executive Producer,2
59,113982,Justis Greene,Production,Executive Producer,0
59,960477,Roger Kass,Production,Executive Producer,2
59,298,Chris Bender,Production,Producer,2
59,20223,J.C. Spink,Production,Producer,2
59,1544379,Heather Meehan,Production,Unit Production Manager,0
59,306,John Wagner,Writing,Novel,2
59,4484,Vince Locke,Writing,Novel,0
59,305,Josh Olson,Writing,Screenplay,0
62,240,Stanley Kubrick,Directing,Director,2
62,2288,James Liggat,Production,Casting,2
62,240,Stanley Kubrick,Production,Producer,2
62,257,Victor Lyndon,Production,Producer,0
62,241,Arthur C. Clarke,Writing,Novel,2
62,240,Stanley Kubrick,Writing,Screenplay,2
62,241,Arthur C. Clarke,Writing,Screenplay,2
65,323,Curtis Hanson,Directing,Director,2
65,143894,Eric Heffron,Directing,First Assistant Director,0
65,1393455,Eva Z. Cabrera,Directing,Script Supervisor,1
65,1734699,Michael J. Moore,Directing,Second Assistant Director,2
65,1733143,Pamela Hilse,Production,Assistant Production Coordinator,0
65,1262,Mali Finn,Production,Casting,1
65,1733144,Stacy Opalewski,Production,Casting Assistant,0
65,1549074,Mindy Bazar,Production,Casting Associate,0
65,62639,Stuart Parr,Production,Co-Producer,0
65,40375,James Whitaker,Production,Executive Producer,2
65,62640,Paul Rosenberg,Production,Executive Producer,0
65,120606,Gregory Goodman,Production,Executive Producer,0
65,1432028,Kokayi Ampah,Production,Location Manager,0
65,323,Curtis Hanson,Production,Producer,2
65,339,Brian Grazer,Production,Producer,2
65,340,Jimmy Iovine,Production,Producer,2
65,1549075,Tali Lipa,Production,Production Accountant,0
65,1549080,Ralph Bertelle,Production,Production Office Coordinator,0
65,53393,Zane Weiner,Production,Unit Production Manager,0
65,1549069,Mary Courtney,Production,Unit Production Manager,0
65,324,Scott Silver,Writing,Author,2
65,1549077,Marc Gabbana,Writing,Storyboard,0
66,190,Clint Eastwood,Directing,Director,2
66,423,Phyllis Huffman,Production,Casting,1
66,347,Tom Rooker,Production,Executive Producer,2
66,190,Clint Eastwood,Production,Producer,2
66,168769,Michael Maurer,Production,Producer,0
66,1102089,Karen S. Spiegel,Production,Producer,0
66,355,David Baldacci,Writing,Novel,0
66,348,William Goldman,Writing,Screenplay,2
68,280,Terry Gilliam,Directing,Director,2
68,1406986,Penny Eyles,Directing,Script Supervisor,0
68,390,Irene Lamb,Production,Casting,1
68,6347,Margery Simkin,Production,Casting,1
68,376,Arnon Milchan,Production,Producer,2
68,377,Patrick Cassavetti,Production,Producer,2
68,1300790,Graham Ford,Production,Production Manager,0
68,1406988,Geoff Freeman,Production,Publicist,0
68,1406990,Alan Arnold,Production,Publicist,0
68,280,Terry Gilliam,Writing,Screenplay,2
68,372,Tom Stoppard,Writing,Screenplay,2
68,374,Charles McKeown,Writing,Screenplay,0
69,35582,Nicholas Mastandrea,Directing,Assistant Director,2
69,75708,John R. Saunders,Directing,Assistant Director,0
69,1193336,Stephen P. Dunn,Directing,Assistant Director,0
69,1530090,Rosemary C. Cremona,Directing,Assistant Director,0
69,366,James Mangold,Directing,Director,2
69,1400540,Sheila Waldron,Directing,Script Supervisor,1
69,230247,Lou Robin,Production,Associate Producer,0
69,434,Lisa Beach,Production,Casting,1
69,436,Sarah Katzman,Production,Casting,1
69,1532301,Janelle Cochrane,Production,Casting Associate,0
69,410,John Carter Cash,Production,Executive Producer,2
69,414,Alan C. Blomquist,Production,Executive Producer,2
69,1402038,Robin Citrin,Production,Location Manager,1
69,1599614,Marie Healy,Production,Location Manager,0
69,408,James Keach,Production,Producer,2
69,409,Cathy Konrad,Production,Producer,1
69,61089,Gina Fortunato,Production,Production Supervisor,0
69,414,Alan C. Blomquist,Production,Unit Production Manager,2
69,1414984,Adruitha Lee,Visual Effects,Color Designer,1
69,1373433,Paul Graff,Visual Effects,Digital Compositors,0
69,1422412,Ron Bolanowski,Visual Effects,Special Effects Supervisor,0
69,1169459,Julia Frey,Visual Effects,Visual Effects Producer,0
69,1032536,Robert Stromberg,Visual Effects,Visual Effects Supervisor,0
69,84678,Johnny Cash,Writing,Book,2
69,366,James Mangold,Writing,Screenplay,2
69,407,Gill Dennis,Writing,Screenplay,2
70,4746,Robert Lorenz,Directing,Assistant Director,2
70,1559640,Donald Murphy,Directing,Assistant Director,0
70,190,Clint Eastwood,Directing,Director,2
70,1377140,Mable Lawson-McCrary,Directing,Script Supervisor,0
70,423,Phyllis Huffman,Production,Casting,1
70,935490,Geoffrey Miclat,Production,Casting Associate,0
70,137064,Robert Moresco,Production,Co-Producer,0
70,3953,Gary Lucchesi,Production,Executive Producer,2
70,4746,Robert Lorenz,Production,Executive Producer,2
70,190,Clint Eastwood,Production,Producer,2
70,455,Paul Haggis,Production,Producer,2
70,68602,Tom Rosenberg,Production,Producer,2
70,457,Albert S. Ruddy,Production,Producer,2
70,1765465,Jason Gondek,Production,Production Accountant,0
70,1551218,Karen Shaw,Production,Production Coordinator,0
70,63946,Tim Moore,Production,Unit Production Manager,2
70,1178615,Liz Radley,Visual Effects,Visual Effects,0
70,1571782,James D. Tittle,Visual Effects,Visual Effects Coordinator,0
70,455,Paul Haggis,Writing,Screenplay,2
70,1086878,F.X. Toole,Writing,Story,0
71,468,Stephen Daldry,Directing,Director,2
71,1427849,Zoe Morgan,Directing,Script Supervisor,0
